Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.0055609024,0.0027017333,61.458153,61.458153,263.84555,28.868458,5.306334,-0.002806234,9.2521565e-05,-0.0025168473,-0.0030657295,-0.006625586,0.00016412129,-0.0062004756,-0.007016222,5.1924763,0.97535944,6.1722574,-0.9315448,-0.0002460415,0.0015978889,0.0016000548,-0.0023335272,-4.0053973,0.0046771998,-3.999898,-4.0108423,0.3430721,0.57059366,-16.778034752430926,-33.8250301737591,-31.67042645336312,100,13000,0,89.38585473969579,0,160.76123457960784,250.14708931930363,368.89554533176124,0
0.34556276,0.44894737,4.7091284,4.7091284,17.111374,2.0039666,10.314549,-11.5186205,0.4312145,-10.552408,-12.064783,-8.914011,0.31009886,-8.483404,-9.24582,-1.3160484,0.31851,-0.59668756,-3.774839,-0.025119718,0.15855153,0.1385923,-0.18685931,-0.21889205,0.040057577,-0.14986038,-0.26850128,0.27289802,0.3693455,-14.372555531206022,-28.704815770233758,-29.226617119840974,200,18000,0,99.26527987420559,118.75019307248294,64.49442859366536,282.5099015403539,653.1856756657362,1
0.27663448,0.29208493,8.11689,8.11689,72.31602,0.30296668,10.3851595,-11.57369,0.28958252,-10.2428875,-12.174896,-9.866349,0.21194094,-9.457054,-10.138994,-1.2482888,0.4942602,-0.093031645,-3.4635618,-0.08520751,0.2833071,0.19944274,-0.3705444,-0.14976434,0.00964291,-0.13581848,-0.1670065,0.21908763,0.7904847,-13.908020174740136,-29.32722364012763,-29.324100943661943,300,23000,0,89.73238011263311,120.5314852874726,63.70012845098972,273.96399385109544,924.5341027956456,2
0.2190351,0.6182959,2.1908607,2.1908607,22.143375,0.55324477,14.423249,-15.846347,0.7858526,-13.771766,-16.824203,-15.098364,0.78435063,-13.8408165,-15.974323,-1.2455668,0.53375787,-0.16439307,-3.2843103,-0.1947414,0.25708923,0.06339767,-0.45481744,-0.1569581,0.03948817,-0.11026001,-0.20627403,0.25117308,1.0190994,-15.741439954614822,-28.102325933218857,-28.373963274969753,400,28000,0,102.7127022370696,117.91476814448833,64.4922973588109,285.11976774036884,1209.9312295392156,3
0.24994998,0.7944118,2.132216,2.132216,21.58935,0.41963387,16.916351,-18.473475,0.6489803,-16.78334,-20.692766,-16.530504,0.85691553,-14.699663,-17.888939,-1.1056818,0.680655,0.19115365,-4.3030686,-0.27969557,0.33336827,0.059051562,-0.62175524,-0.138733,0.057173274,-0.06662941,-0.2084837,0.31282634,0.64486235,-14.967225187721965,-28.92022631725097,-27.80064825134371,500,33000,0,90.73281151615083,118.19273439608514,63.2635526265949,272.1890985388309,1483.088809689507,4
0.3134094,0.5009347,4.296424,4.296424,35.725525,5.0120997,16.915964,-18.432636,4.2479625,-11.73896,-26.609539,-16.631124,2.2165902,-12.667629,-19.838232,-1.1319064,0.64252305,-0.20170403,-4.3777184,-0.27587944,0.2912429,0.016321559,-0.5677124,-0.21754512,0.033820733,-0.17905045,-0.25562096,0.26931357,0.6182612,-14.4252221508546,-29.071661037986,-26.852446790958197,600,38000,0,92.45208309590816,119.16168631799519,63.68898594751954,275.3027553614229,1757.9169902913272,5
0.27001244,0.48422408,4.062049,4.062049,26.872713,2.0740023,20.547487,-21.77425,4.405661,-14.543003,-36.86979,-19.640879,4.6061673,-11.998463,-34.254776,-1.2407148,0.50325567,-0.351856,-4.214185,-0.2233561,0.19476184,-0.026457984,-0.41991198,-0.15940854,0.027114667,-0.12700844,-0.18997765,0.45650735,0.92482173,-15.052245105434741,-31.26405026876795,-30.278608405251227,700,43000,0,98.05656722187996,118.68641257658601,63.044202603399754,279.7871824018657,2039.3391786664724,6
0.45884696,0.724831,3.6271257,3.6271257,15.597103,2.2517965,23.935114,-25.352173,7.0594,-15.028362,-37.985504,-25.065655,7.4180555,-13.155392,-38.268196,-1.2953749,0.36405733,-0.52737737,-3.167812,-0.14622535,0.13167152,-0.011024114,-0.2803194,-0.12542787,0.020101901,-0.097356796,-0.15573978,0.9375962,1.0001485,-13.409251321262744,-29.452414521831308,-31.616921900510505,800,48000,0,106.16547880135477,120.3237041439861,61.514127703383565,288.00331064872444,2324.46691615507,7
0.93486726,0.77921027,13.380094,13.380094,18.691486,2.9244652,19.880165,-21.996061,5.4704337,-15.071816,-41.736515,-21.278385,6.3898873,-12.266957,-43.831207,-1.2926401,0.45072034,-0.022804499,-2.9444194,-0.19229285,0.11989191,-0.07122499,-0.31428182,-0.052699298,0.015457438,-0.028463364,-0.07982254,0.1740355,0.6870538,-15.391340201159148,-30.84089561541081,-30.50950832903188,900,53000,0,95.57291660830379,117.44363340176642,63.251800233498216,276.2683502435684,2600.9760522488505,8
0.17213318,0.5303134,2.469355,2.469355,19.300493,5.4303126,34.820683,-35.815083,10.483732,-16.774073,-54.307697,-32.892662,10.183038,-12.339966,-51.3673,-1.2975601,0.3930273,-0.3008449,-3.1978173,-0.078982934,0.20025703,0.12605354,-0.28137982,-0.14236224,0.011507663,-0.11983681,-0.15824318,0.08945648,1.1561646,-14.737333891351806,-31.45729442482003,-29.930923515472777,1000,58000,0,94.40694628283381,117.68479197844863,62.765447901561856,274.8571861628443,2876.8890289049596,9
0.08901354,0.89707077,0.22717097,0.22717097,29.028893,2.434049,29.909388,-31.021545,9.305626,-18.400375,-59.141266,-28.46076,9.362838,-14.544484,-56.164616,-1.2834972,0.42995316,-0.2309432,-3.6970265,-0.0957791,0.2295022,0.14497223,-0.32888544,-0.158098,0.015762132,-0.12671185,-0.17222881,0.6408081,0.73028433,-15.160983776612335,-30.00083295306095,-28.486509052897542,1100,63000,0,93.41053850762546,118.7410976793617,62.754631977528334,274.9062681645155,3151.139601100236,10
0.6378454,0.56788653,8.043564,8.043564,30.716028,2.4813313,43.73951,-45.48342,11.284971,-26.281565,-69.54928,-44.858395,10.468771,-25.60158,-67.60797,-1.3229101,0.3956884,-0.5183126,-5.4020557,-0.08752855,0.18777043,0.10467246,-0.28098828,-0.18892369,0.017623676,-0.15864754,-0.21451569,0.19079196,1.034435,-16.060212866653913,-31.13361226504435,-29.983525946461253,1200,68000,0,93.70841250009835,118.08560822159052,61.53539298847318,273.32941371016204,3424.0363076254725,11
0.19207874,0.8117584,0.98906523,0.98906523,26.686296,4.629269,32.8662,-35.13297,11.006082,-17.605911,-72.83441,-31.421606,10.270373,-15.193941,-66.69986,-1.3031263,0.34230173,-0.4700384,-3.424922,-0.04543525,0.17996979,0.14190903,-0.22975957,-0.18082003,0.016322352,-0.14756393,-0.20384407,0.33004442,0.10636376,-18.76176140406835,-32.24688228133478,-35.129894048686495,1300,73000,0,96.60444492846727,117.65318567678332,61.56485386006534,275.82248446531594,3701.0264005009085,12
0.3264738,0.08237398,21.09906,21.09906,27.519548,22.549717,41.57998,-40.331738,13.558724,-17.123573,-71.69295,-37.31135,12.564926,-16.668697,-66.83974,-1.3536503,0.2243895,-0.76266336,-3.566011,-0.045814373,0.07603378,0.031593814,-0.12336398,-0.12328496,0.0064565428,-0.1124897,-0.13483524,0.5342713,0.84792244,-14.33115403295182,-29.179586699743094,-28.81536297521505,1400,78000,0,94.09549495764077,118.82053786888719,61.01126720011234,273.9273000266403,3976.39572426863,13
0.5324431,0.65934736,5.072731,5.072731,28.594957,5.804045,49.745735,-51.02025,17.034468,-23.019691,-90.23529,-51.274963,16.73714,-22.253141,-88.01468,-1.2073126,0.5490853,0.023973465,-2.9375792,-0.19941396,0.2570737,0.06201628,-0.4599338,-0.10985919,0.032580342,-0.047097206,-0.14796162,0.02930739,0.6698555,-14.949812205208525,-27.839338665324835,-26.551245772962165,1500,83000,0,106.22074635513127,120.26227792166173,61.6410714443773,288.1240957211703,4263.086155472323,14
0.029126078,0.5207068,2.197937,2.197937,27.513584,2.359433,43.011185,-44.14625,17.944593,-19.395142,-92.71246,-42.1558,16.7525,-18.089586,-86.31452,-1.1877778,0.58308923,-0.17872024,-4.5384464,-0.23911405,0.26579353,0.029406108,-0.50566596,-0.16790314,0.030498978,-0.13532066,-0.20458603,0.12617405,1.0625706,-14.446592794456958,-28.81539844767583,-28.160429931478273,1600,88000,0,102.8533589169383,118.82891863025725,62.48861987888813,284.1708974260837,4547.403348250315,15
0.1255704,0.8244688,0.4425718,0.4425718,29.797024,0.46469903,45.135056,-46.224037,19.244833,-18.158676,-98.839355,-45.216297,19.199583,-17.247002,-97.48166,-0.9415099,0.75952375,0.18516302,-5.0559053,-0.26913962,0.43435684,0.17305416,-0.7100984,-0.3061356,0.08107427,-0.20167065,-0.39939594,0.1602177,1.1451695,-14.331263631897201,-29.29614401106886,-28.83116975563097,1700,93000,0,94.97774922475219,118.97540606558323,61.82661957666278,275.7797748669982,4823.271811017767,16
0.1588346,0.8839545,0.41975874,0.41975874,34.466286,0.85197926,49.601402,-51.230904,20.678087,-21.995152,-103.66423,-49.766212,20.208202,-20.785507,-100.78182,-1.1015937,0.68630797,-0.071505666,-4.5138483,-0.25623155,0.34076944,0.08827168,-0.6020763,-0.2524952,0.04986622,-0.18404198,-0.32386303,0.059583716,1.1456296,-13.974620640123558,-27.913617770460103,-26.825038184308482,1800,98000,0,96.71028140373528,119.06586986966431,62.201945608481765,277.97809688188136,5101.946698648855,17
0.05844303,0.8854691,0.13537464,0.13537464,40.032333,1.532073,50.056187,-51.57014,22.323301,-21.676304,-111.79993,-49.8093,21.50539,-20.799032,-106.94412,-1.0116513,0.700266,-0.00531739,-5.401295,-0.2655488,0.36824137,0.113781795,-0.6467275,-0.2925813,0.03279114,-0.23521328,-0.3543749,0.042769097,1.2098374,-14.01414076472389,-27.14975484032785,-27.970091240862864,1900,103000,0,96.7008267249912,119.76161945052445,61.43681698292494,277.8992631584406,5380.189640171826,18
0.042606436,0.9414364,0.056576513,0.056576513,35.60298,2.4347076,51.518818,-53.43632,19.261297,-24.966251,-119.92227,-51.680744,18.790112,-24.916473,-114.63567,-0.91650426,0.78193974,0.26757443,-3.4868522,-0.30108365,0.4492671,0.15428641,-0.75430524,-0.27057475,0.08604363,-0.17570496,-0.36313438,0.013567525,1.2206548,-13.567824448630606,-27.354090460680897,-27.86662243958977,2000,108000,0,92.83502125740051,120.10574293509126,61.4951811209321,274.4359453134239,5656.143418608233,19
0.013548513,0.95201254,0.022426218,0.022426218,22.165195,2.4151707,55.490944,-56.279457,19.01487,-28.432169,-119.06676,-54.90258,18.297167,-28.108559,-115.057434,-0.81934434,0.8265291,0.2469753,-5.9497004,-0.3530485,0.45399818,0.10991624,-0.8291273,-0.3607262,0.12328409,-0.1906805,-0.52135944,0.15012963,1.158275,-13.496795482628617,-27.192025092241288,-27.543649619164476,2100,113000,0,94.9677336961031,121.62371984124184,61.88818531855941,278.47963885590434,5933.1855345685035,20
0.14914964,0.8997692,0.37560087,0.37560087,25.102467,8.142389,57.13609,-57.685658,20.63874,-27.053408,-132.23108,-55.26195,19.36623,-25.6614,-123.64508,-0.7339326,0.8992366,0.4353149,-4.5201836,-0.3957645,0.49854138,0.11057469,-0.9001877,-0.29204625,0.029510006,-0.24742317,-0.33714485,0.12131177,1.2088401,-14.952278272574782,-27.76242168853154,-27.698856583319117,2200,118000,0,97.28097384609282,120.18607888557017,60.57890173047781,278.0459544621408,6210.643089534715,21
0.12062983,0.93872625,0.21100906,0.21100906,36.863716,5.0751944,67.2102,-68.911995,23.878222,-33.7389,-139.6515,-66.56615,22.923481,-32.850456,-134.00763,-1.029916,0.7782279,0.11944294,-6.515523,-0.24765591,0.4078265,0.1627755,-0.6598642,-0.2669427,0.04365392,-0.21781635,-0.32081318,0.05045433,1.2148297,-13.236377713715587,-27.71114470658307,-29.003656465978036,2300,123000,0,111.17798237130046,119.59950220398605,60.809727722778916,291.5872122980654,6505.250215206295,22
0.050274163,0.94386923,0.05715844,0.05715844,23.207045,6.1641474,59.06685,-61.283142,18.76774,-31.504513,-138.69302,-60.578907,17.9265,-34.106445,-135.28348,-0.9055918,0.8095427,0.37704885,-4.430162,-0.20759363,0.48988235,0.2878192,-0.7017161,-0.30929062,0.07410488,-0.20802498,-0.3950653,0.024163023,1.2394793,-14.206625266194973,-28.918805796307947,-29.224662514286074,2400,128000,0,109.5810543783009,122.61877705901861,62.288900615647435,294.48873205296695,6800.166290413588,23
0.024119869,0.9660616,0.017833944,0.017833944,20.665043,7.7840867,63.688286,-64.18072,20.813145,-34.760185,-147.24396,-62.0182,20.104887,-33.1621,-140.47443,-1.0065367,0.70098436,0.26643324,-3.610083,-0.1795235,0.43197072,0.2545742,-0.62423533,-0.24864356,0.07269183,-0.15513039,-0.33568,0.04989072,1.2557967,-14.425234842881313,-28.687483976073747,-29.03377179121994,2500,133000,0,99.68240297958255,123.04693147726357,60.74321779794991,283.472552254796,7084.388816265389,24
0.049882367,0.9796872,0.038227856,0.038227856,25.955402,7.438527,66.1172,-66.47884,25.759394,-33.892982,-149.04686,-65.28967,24.326902,-34.912617,-142.50992,-1.0441383,0.7423209,0.18018115,-5.108004,-0.22621956,0.4032061,0.18192752,-0.6414546,-0.26503366,0.08182282,-0.15758514,-0.3580799,0.09222183,1.234585,-14.89775764630258,-28.459075486923336,-28.097362230438613,2600,138000,0,96.8949075974524,123.7960954029113,61.12190022133291,281.8129032216966,7365.105795027688,25
0.091271795,0.9556357,0.12064979,0.12064979,26.822382,7.4607234,72.466965,-74.31962,24.756575,-34.91934,-161.85986,-72.07842,23.374674,-35.554127,-153.96085,-0.8843044,0.9437001,1.0787848,-5.1814985,-0.21928978,0.5664657,0.35080352,-0.79372674,-0.20383349,0.15846497,-0.0062437057,-0.3810835,0.04416918,1.1980029,-14.232899757000755,-28.485494974282346,-32.18446659748917,2700,143000,0,93.8720556627959,122.70061946846545,62.723891181871295,279.29656631313264,7645.249735318124,26
0.044962768,0.9574215,0.046053838,0.046053838,31.291973,1.7222351,64.87348,-68.3109,27.428896,-35.588913,-167.64088,-64.80357,26.656094,-33.542953,-162.9785,-0.04239166,1.3163043,3.883033,-5.7942576,0.023470752,0.96243846,1.4779009,-1.7772217,-0.3914732,0.09553633,-0.007756233,-0.64084244,0.055288274,1.2338865,-7.98222738181479,-15.857017754196733,-23.200793992843106,2800,148000,0,93.11909563280642,123.54887029342353,61.92742659524083,278.5953925214708,7923.87546845153,27
0.055589598,0.97590035,0.04717705,0.04717705,36.769936,2.4669082,64.26807,-68.81159,24.19398,-38.186317,-171.09213,-65.09071,22.785606,-34.51629,-163.30365,0.07569586,1.3270994,3.3227458,-6.4046383,-0.06270526,0.9398962,1.654891,-1.7731392,-0.49074906,0.12946938,-0.12639523,-0.90441036,0.09242729,1.2246982,-7.552278340616472,-14.043007178401183,-15.006085912053042,2900,153000,0,93.07234455272555,123.57863757759333,63.70617280714214,280.357154937461,8204.409061612561,28
0.093074456,0.96285737,0.122412935,0.122412935,45.926785,2.3850458,65.728584,-70.63344,27.922606,-37.448944,-178.43645,-65.86674,27.282063,-31.65951,-171.71227,0.2852282,1.4557935,4.118796,-5.5862637,-0.1184515,0.9859616,1.6898968,-1.6860594,-0.57247627,0.1146833,-0.15965748,-0.8746977,0.019041276,1.2412732,-6.818760620815826,-16.906428819133005,-17.936833638966668,3000,158000,0,105.38457030802965,123.75618729554117,64.17410228028893,293.31485988385975,8498.49589760974,29
0.019501232,0.97160566,0.015225391,0.015225391,37.41968,1.4362189,63.35987,-67.29354,23.143766,-36.59951,-176.93457,-63.360077,21.546268,-36.18319,-171.39807,0.010922137,1.4004433,4.1013207,-5.9645195,-0.062132526,0.9479051,1.5699356,-1.8546771,-0.4600947,0.1301465,-0.13580322,-0.77821064,0.032831613,1.2106817,-5.47782364897911,-10.821534325399558,-16.20827374839691,3100,163000,0,93.46970903500915,124.52850955724716,62.39586037583649,280.3940789680928,8780.473971197382,30
0.030917585,0.9370804,0.038615935,0.038615935,51.54325,4.631107,62.164505,-66.871475,23.316216,-39.48918,-177.00449,-62.626015,22.558556,-37.697376,-172.13127,-0.14231372,1.3871443,4.1779227,-5.5137396,-0.15131316,0.87753683,1.5430541,-1.6797122,-0.4080562,0.14401054,-0.021250725,-0.7748594,0.042693995,1.1992204,-7.366697367701744,-10.90430958241273,-13.628267296054934,3200,168000,0,92.3001584596932,126.1133289411664,62.163452826440334,280.57694022729993,9059.887959193438,31
0.04537901,0.939558,0.0498294,0.0498294,38.185837,2.6652133,65.03234,-69.62724,26.523672,-34.274773,-180.73656,-64.780136,24.240486,-36.283127,-172.43666,-0.15421781,1.3971004,4.099249,-5.215456,-0.12464036,0.9068492,1.836036,-1.7431114,-0.42040077,0.14533785,-0.02812481,-0.77578735,0.017760271,1.2393247,-5.393571421293004,-11.923042450039514,-15.619706499034805,3300,173000,0,92.0213627051562,124.9503195118159,62.13534699194133,279.10702920891345,9340.32741591148,32
0.024016034,0.97168934,0.012964192,0.012964192,30.558187,2.623052,60.04076,-64.54431,17.018188,-33.95153,-179.19934,-60.970844,15.363407,-35.748238,-170.56007,0.048648674,1.3643168,3.7665358,-5.4317474,-0.110473014,0.9339401,1.7689612,-1.7692318,-0.5220591,0.11526202,-0.21651268,-0.78395367,0.15369,1.2228241,-6.255889892546952,-10.757248329116754,-14.644327550316962,3400,178000,0,93.64799805916846,126.28228266909719,61.66455074772239,281.59483147598803,9624.156881393865,33
0.15518582,0.9639891,0.28457618,0.28457618,42.53542,2.012452,62.823696,-67.26717,23.206177,-29.872879,-178.9318,-62.35382,21.834736,-31.282902,-170.23282,0.14816347,1.3822132,4.083932,-4.831929,-0.13190618,0.97059774,1.9189652,-1.7190185,-0.47387534,0.122076586,-0.091856,-0.73121643,0.13170767,1.2464565,-5.332074065821176,-10.859553986114367,-15.293329976718265,3500,183000,0,107.03355622664094,128.51803427375853,61.64110425673425,297.1926947571337,9920.19958868064,34
0.14367513,0.9714025,0.245839,0.245839,42.258404,2.484821,63.57224,-68.58272,28.50618,-32.17176,-184.6689,-63.315063,26.640455,-30.15472,-174.556,0.26023272,1.3505757,4.789298,-5.270154,-0.20077448,0.9630083,1.773916,-1.8802524,-0.54755616,0.093139656,0.076438904,-0.82716656,0.019375121,1.2392315,-6.22099656106153,-10.190913024399178,-16.537240918598208,3600,188000,0,94.1566199734807,127.36779356189072,61.44149844907224,282.96591198444366,10204.052358414978,35
0.014056454,0.97818106,0.014355235,0.014355235,37.550377,2.0725052,61.390007,-65.77397,24.571285,-30.657661,-181.397,-61.98014,22.429382,-31.575413,-175.00217,0.2728648,1.5296024,4.634937,-7.09876,-0.23580787,1.020056,1.7946143,-1.8786458,-0.48546275,0.1135484,-0.10217476,-0.7849331,0.09045952,1.225078,-6.4817569944941535,-12.38211601972148,-13.834385084379898,3700,193000,0,90.95699175819755,128.2547940686345,61.47890546172857,280.69069128856063,10481.885695960373,36
