Policy log std Mean,(Previous) Eval Time (s),Policy log std Max,Epoch,Q Predictions Max,Number of env steps total,Log Pis Max,Log Pis Min,QF Loss,Policy Loss,AverageTrainReturn_all_train_tasks,Policy mu Min,Train Time (s),VF Loss,Q Predictions Mean,V Predictions Mean,Policy log std Std,Log Pis Std,Z mean train,Policy log std Min,Total Train Time (s),AverageReturn_all_train_tasks,Log Pis Mean,Policy mu Std,V Predictions Std,KL Divergence,Policy mu Max,V Predictions Min,Z mean eval,KL Loss,Number of rollouts total,AverageReturn_all_test_tasks,Epoch Time (s),V Predictions Max,Q Predictions Std,Number of train steps total,Z variance train,Sample Time (s),Q Predictions Min,Policy mu Mean,Z variance eval
-0.76373,3.462580777000767,-0.31207,102,-34.7179,1046000,8.14009,-7.62072,578.898,243.936,12.3756344738,-2.85826,105.28129220200026,44.706,-272.448,-246.941,0.21821,2.23149,0.553038,-1.47218,12355.668818763046,1.66315293983,2.84775,1.72213,223.985,172.99917602539062,2.8982,-1701.27,1.49949,172.99917602539062,0,1.78191553114,120.79253091199644,-33.3733,249.692,103000,0.0104,12.048657932995411,-1805.63,0.504892,2.15544
-0.724086,3.4833893150007498,-0.26502,103,-28.3579,1056000,7.64314,-6.73653,1511.93,257.941,12.210951284,-2.95662,105.27109067799938,48.7052,-297.837,-260.717,0.183562,2.11882,0.559232,-1.5722,12476.492977045044,1.78764176447,3.2532,1.90038,220.318,191.25723266601562,2.83007,-1437.56,5.5509,191.25723266601562,0,1.54785198436,120.82923192199632,-27.9867,246.536,104000,0.00873325,12.074751928996193,-1578.09,0.160159,5.73457
-0.777088,3.4790145050010324,-0.336403,104,-36.0807,1066000,7.8443,-6.45266,28.7734,210.358,12.5998763742,-2.82091,105.24570454900095,12.1647,-236.053,-210.15,0.238891,2.25907,0.729237,-1.4801,12597.293274786045,0.599977848262,2.73918,1.66219,197.714,203.92225646972656,2.83876,-1500.09,5.707,203.92225646972656,0,1.4706161772,120.8010158670022,-35.8871,224.384,105000,0.0150459,12.076296813000226,-1534.6,0.591582,6.31823
-0.767942,3.479086985000322,-0.362704,105,-35.9925,1076000,7.64461,-7.56309,23.4623,205.815,12.0539196856,-2.80122,105.00969933600027,8.49669,-232.597,-206.963,0.240559,2.13702,0.809652,-1.60852,12717.846712370052,0.0,2.79035,1.56693,181.184,178.00201416015625,2.95473,-1295.03,2.47785,178.00201416015625,0,0.942590191482,120.55723590800517,-35.1527,204.282,106000,0.0153987,12.06844958700458,-1408.78,0.844746,2.47095
-0.734431,3.4759530419996736,-0.299467,106,-34.7527,1086000,8.04208,-5.28425,449.806,261.31,11.7745141839,-2.80916,104.87695331900068,55.5226,-293.375,-260.134,0.20615,2.16093,0.81574,-1.51478,12838.355936359056,0.553807747456,3.07855,1.8134,219.587,190.49392700195312,2.91052,-1681.57,3.68984,190.49392700195312,0,1.15281810308,120.44748139500552,-33.8052,245.32,107000,0.0142242,12.094575034005175,-1881.15,0.415808,4.12673
-0.754589,3.5384861469992757,-0.325133,107,-37.185,1096000,7.53672,-7.78828,1884.55,250.524,12.0313977262,-2.97143,104.01026431299942,75.4791,-285.493,-255.387,0.225557,2.1307,1.09228,-1.66311,12957.965253873053,0.88289414165,3.11175,1.81858,201.442,191.14288330078125,2.86692,-1435.6,1.16601,191.14288330078125,0,0.596125313304,119.6069747329966,-39.6793,227.249,108000,0.0675926,12.058224272997904,-1590.02,0.380388,2.59935
-0.742592,3.5415325760004635,-0.283251,108,-37.7319,1106000,7.30197,-6.36181,32.6323,227.689,12.4783897798,-2.97298,104.71980686000097,23.7613,-258.713,-229.671,0.220392,2.22388,0.64305,-1.53066,13078.287788610056,1.10518320362,2.82685,1.78573,202.83,223.52662658691406,2.87427,-1500.09,4.21991,223.52662658691406,0,0.788971375689,120.35204958900431,-38.9108,229.588,109000,0.00794491,12.090710153002874,-1655.8,0.197585,2.5085
-0.769736,3.512824830999307,-0.247859,109,-39.6316,1116000,7.57197,-6.69168,24.7007,225.298,11.740947742,-2.9204,105.62200588199994,15.2496,-253.974,-222.636,0.244113,2.2139,0.473649,-1.60483,13199.498231665057,1.65830993407,2.89763,1.76295,204.819,201.349853515625,2.91097,-1430.07,4.0081,201.349853515625,0,1.17145241296,121.21990559700134,-39.7207,231.338,110000,0.010727,12.085074884002097,-1509.24,0.386988,6.31439
-0.768468,3.5041261360001954,-0.255248,110,-42.4062,1126000,7.69563,-5.1682,28.0585,225.227,12.4028885225,-2.87706,105.64940218800075,10.4544,-253.509,-226.017,0.231044,2.17562,0.59328,-1.64028,13320.748469073058,1.2152987861,2.82442,1.76722,204.285,216.20611572265625,2.85819,-1391.27,4.39077,216.20611572265625,0,0.246963823656,121.23956647100204,-43.2182,230.722,111000,0.00651573,12.08603814700109,-1416.99,0.30691,2.74807
-0.761236,3.515535942999122,-0.275424,111,-39.1155,1136000,7.91312,-6.48838,35.4026,216.789,12.3826904455,-3.01134,105.62912553899878,37.0194,-244.374,-220.897,0.221818,2.20558,0.584495,-1.66283,13441.955718243058,1.27427138219,2.93671,1.78358,193.952,190.95428466796875,2.96552,-1468.05,4.78489,190.95428466796875,0,1.75882934676,121.21856047100118,-42.6912,218.19,112000,0.0144967,12.073898989003283,-1565.47,0.294436,5.33688
-0.779424,3.505099137999423,-0.331015,112,-40.7666,1146000,7.58094,-4.99984,16.7733,198.259,12.4784111223,-2.87437,105.72653642499972,15.3496,-224.417,-195.396,0.245402,2.18738,0.604664,-1.67757,13563.25497247805,1.22281286898,2.80171,1.62503,170.655,192.23385620117188,2.88335,-1403.98,5.05426,192.23385620117188,0,1.73564563608,121.31249224099156,-40.5399,194.618,113000,0.0170777,12.080856677992415,-1585.2,0.710675,4.29954
-0.780473,3.4926140110001143,-0.19309,113,-38.3338,1156000,8.02925,-9.62983,39.7558,211.08,12.4440322185,-2.83037,105.14633515799869,17.3221,-239.591,-212.131,0.242583,2.20698,0.506744,-1.60559,13683.991664897052,0.619041374598,2.78961,1.7223,200.852,183.74383544921875,2.88025,-1780.9,2.27715,183.74383544921875,0,0.827094970067,120.71613965899996,-39.8217,226.872,114000,0.0166473,12.077190490001158,-1882.63,0.459027,2.59755
-0.772597,3.513950444999864,-0.260683,114,-39.5616,1166000,7.55441,-8.5463,228.027,213.496,13.3654244542,-2.84213,104.07848304000072,48.3094,-240.615,-213.806,0.233141,2.20134,0.546381,-1.53606,13803.689767890048,0.889130280731,2.76556,1.6822,174.422,175.52679443359375,2.85567,-1222.15,3.463,175.52679443359375,0,0.49543541085,119.69741107699701,-40.0471,197.473,115000,0.0132844,12.10497759199643,-1277.74,0.55414,5.89015
-0.738815,3.5154335989991523,-0.238272,115,-41.5201,1176000,7.93339,-6.26205,25.2686,251.593,12.6165004569,-2.77411,104.0942941250014,14.1605,-285.021,-253.15,0.208918,2.126,0.759947,-1.47751,13923.400911657041,1.45745676758,2.90592,1.69806,231.025,162.98178100585938,2.91552,-1698.79,6.7109,162.98178100585938,0,1.98665491985,119.70943451299354,-40.8619,261.401,116000,0.0162245,12.09970678899299,-1835.52,0.661608,7.2169
-0.789354,3.5179510449997906,-0.259874,116,-41.0219,1186000,7.54856,-8.50293,19.4159,199.897,12.5632407699,-2.87672,104.09666132200073,6.70393,-226.677,-200.048,0.249973,2.16363,0.654159,-1.61169,14043.107407449044,1.19897953765,2.75193,1.64494,186.379,164.27767944335938,2.84596,-1425.18,3.02048,164.27767944335938,0,1.15649053235,119.70552719400075,-41.7353,212.866,117000,0.0236992,12.090914827000233,-1494.08,0.626262,1.8694
-0.762355,3.5196756679997634,-0.349337,117,-41.0021,1196000,7.95506,-5.99768,28.9416,215.015,11.8316553759,-2.97283,104.14928035199955,31.7525,-243.305,-218.223,0.219459,2.22276,0.44758,-1.56377,14162.870276949045,1.49980176277,2.93222,1.64646,188.947,163.14187622070312,2.93668,-1309.26,8.92382,163.14187622070312,0,1.39915552471,119.76841055499972,-42.6129,211.762,118000,0.020543,12.099454535000405,-1392.64,0.761328,7.5881
-0.755423,3.515104006999536,-0.271117,118,-40.3119,1206000,7.7014,-9.27254,57.6793,243.231,12.1566770636,-2.88173,104.13560021400008,12.9882,-274.266,-242.21,0.231993,2.12874,0.633629,-1.65054,14282.601746694052,1.3506675111,2.89408,1.73582,216.12,161.6843719482422,2.93508,-1449.39,5.30093,161.6843719482422,0,0.539203348336,119.74441659100194,-40.5249,242.777,119000,0.0176662,12.093712370002322,-1586.91,0.544446,8.63619
-0.763217,3.5028920140030095,-0.347697,119,-34.3284,1216000,7.81557,-5.4542,32.7069,221.562,12.5111990689,-2.91165,104.16912416999912,12.9891,-249.324,-221.261,0.222266,2.16156,0.664939,-1.62702,14402.38446538304,1.8314077384,2.8363,1.77001,202.112,199.03704833984375,2.8913,-1307.6,3.43836,199.03704833984375,0,1.99002126776,119.77828449599474,-40.9489,230.009,120000,0.0172152,12.106268311992608,-1473.49,0.304929,2.63383
-0.790029,3.5083520179978223,-0.32901,120,-39.0762,1226000,7.65901,-6.57507,18.1559,193.744,12.347349243,-2.90048,104.11450391999824,11.0696,-218.783,-192.316,0.238871,2.19765,0.559047,-1.58856,14522.103280196045,1.31351134711,2.7152,1.6246,178.187,165.54678344726562,2.92632,-1319.41,1.81231,165.54678344726562,0,1.14243987652,119.71754248499201,-38.2788,203.301,121000,0.0182002,12.094686546995945,-1478.9,0.662392,3.46578
-0.772185,3.510509544001252,-0.318226,121,-38.3971,1236000,7.82665,-7.39062,12.033,207.004,12.6078541026,-2.87157,104.17144980800003,6.21862,-233.983,-208.118,0.228143,2.23423,0.596123,-1.58216,14641.89585863704,0.611200906991,2.75513,1.72353,198.01,167.6513671875,2.92395,-1388.34,2.16743,167.6513671875,0,0.954374585587,119.78992646699771,-40.8308,224.071,122000,0.0159367,12.107967114996427,-1484.03,0.387076,2.25343
-0.779166,3.514095079000981,-0.254849,122,-39.8376,1246000,7.92046,-6.83486,21.1385,223.443,12.5888730531,-2.98816,104.13473656199858,11.578,-251.096,-225.261,0.226469,2.26349,0.51707,-1.44688,14761.629217010033,0.960385676141,2.79721,1.73134,212.215,193.61717224121094,2.9332,-1409.1,14.6308,193.61717224121094,0,1.1699436655,119.73932385298758,-42.568,239.391,123000,0.013503,12.090492211988021,-1451.17,0.441892,7.29654
-0.786936,3.508936090998759,-0.346995,123,-37.8876,1256000,7.56407,-6.07161,26.6218,201.62,11.1140893726,-3.00093,104.1639482089995,14.0154,-225.547,-198.836,0.251043,2.15228,0.522805,-1.54701,14881.389197287024,1.33105991138,2.7756,1.67,192.774,168.3575897216797,2.85512,-1423.72,3.57939,168.3575897216797,0,0.552739141039,119.76286062399231,-35.2391,216.148,124000,0.0292769,12.089976323994051,-1510.07,0.537722,3.92584
-0.75677,3.5068612129980465,-0.316223,124,-40.1622,1266000,7.95212,-7.31236,146.413,215.758,12.6648291589,-2.99444,104.20071211699906,109.369,-241.936,-223.151,0.233006,2.18598,0.5665,-1.58187,15001.210907932016,1.39684690358,2.7132,1.62451,189.292,183.33299255371094,2.83429,-1247.42,1.68453,183.33299255371094,0,0.274394343432,119.82365646399558,-43.7434,212.58,125000,0.0234498,12.116083133998472,-1350.58,0.690791,4.51486
-0.768689,3.5057938790014305,-0.319558,125,-36.8578,1276000,7.64846,-6.28845,36.7253,214.646,12.4987790189,-2.91034,104.05783082600101,23.7083,-240.588,-215.63,0.230568,2.225,0.649007,-1.49672,15121.044007202023,1.95439304731,2.80644,1.64831,200.504,166.74911499023438,2.90887,-1189.63,3.69222,166.74911499023438,0,1.49872431621,119.66397228200367,-41.2371,226.447,126000,0.0294594,12.10034757700123,-1267.31,0.680883,4.18696
-0.783231,3.67576993900002,-0.340767,126,-39.1694,1286000,7.62287,-8.24269,16.8673,202.279,12.4354856871,-2.87459,103.35462499300047,9.09813,-228.246,-201.747,0.238337,2.16759,0.708534,-1.53817,15240.710101286024,0.884386622061,2.84393,1.74295,185.839,170.78045654296875,2.88229,-1358.45,1.53425,170.78045654296875,0,1.03720503064,119.67945999699441,-39.4468,209.804,127000,0.0224145,12.64906506499392,-1433.52,0.358351,2.59397
-0.762224,3.663251095000305,-0.272933,127,-42.4242,1296000,7.73394,-8.36664,68.2813,217.231,12.8109819604,-2.89488,104.35083612699964,38.2212,-244.388,-219.721,0.224181,2.23864,1.81336,-1.59275,15361.272542576038,1.15316858985,2.77085,1.70833,196.091,212.23272705078125,2.87413,-1175.0,3.89953,212.23272705078125,0,2.23549535427,120.55970256400906,-44.2325,221.444,128000,0.0582868,12.545615342009114,-1314.52,0.446431,4.79284
-0.77017,3.666853763999825,-0.303653,128,-39.0472,1306000,7.69517,-6.35525,24.3709,191.108,12.3322733378,-2.82108,104.19039360700117,5.56753,-217.993,-192.195,0.242563,2.2053,0.565761,-1.52254,15481.635021980039,0.34497918548,2.83978,1.64885,166.646,146.84994506835938,2.82581,-1124.78,2.15064,146.84994506835938,0,1.91643195903,120.40110726800049,-40.1419,189.729,129000,0.040015,12.543859896999493,-1265.47,0.715678,4.68882
-0.76644,3.629091722999874,-0.323211,129,-35.992,1316000,7.78787,-5.38531,34.1905,184.346,12.9249350827,-2.81882,104.53369984699748,19.029,-205.741,-180.963,0.236362,2.12338,0.668652,-1.45973,15602.398930297039,1.40511070346,2.71113,1.61743,158.96,144.7211151123047,2.82568,-1310.8,4.27786,144.7211151123047,0,0.264416883107,120.72551939700134,-35.8874,180.39,130000,0.0361502,12.562727827003982,-1343.6,0.680638,5.72354
-0.753685,3.668401962000644,-0.275704,130,-40.8212,1326000,7.56253,-5.74448,42.6854,250.428,12.5879620474,-2.82595,104.65229202299815,14.5196,-283.383,-250.976,0.222144,2.16742,1.32888,-1.48793,15723.267135147033,1.31439759809,2.94576,1.81274,224.494,156.48655700683594,2.88944,-1359.73,0.525496,156.48655700683594,0,1.26387400624,120.8694392789912,-40.5953,252.977,131000,0.0889092,12.548745293992397,-1503.4,0.22693,1.78597
-0.777498,3.6680832970014308,-0.293015,131,-37.2482,1336000,7.92201,-7.42951,20.1939,223.181,12.545014807,-2.94894,104.147154151,31.8086,-252.373,-223.173,0.246061,2.19367,0.594417,-1.57073,15843.63242283703,1.12890933415,2.82829,1.74669,214.522,144.20840454101562,2.90029,-1503.46,2.36189,144.20840454101562,0,1.43477025,120.36722333000216,-38.9647,244.038,132000,0.0309795,12.551985882000736,-1565.5,0.366694,6.43423
-0.795175,3.6670321249985136,-0.308465,132,-38.8391,1346000,7.59207,-9.18863,32.0776,204.648,12.7604512802,-2.82549,104.42831613900125,46.4065,-227.969,-199.741,0.246371,2.22155,0.598027,-1.44941,15964.30410788104,1.67765918122,2.70499,1.74361,196.194,157.23216247558594,2.87386,-1277.82,5.34885,157.23216247558594,0,0.637798684936,120.67499289999978,-36.3905,223.672,133000,0.0331373,12.579644636000012,-1439.89,0.129975,5.2498
-0.769451,3.6645338560010714,-0.279395,133,-36.6869,1356000,7.89545,-6.36982,24.8919,233.007,11.9011735577,-2.91251,104.56311632500001,19.4698,-263.219,-233.831,0.236719,2.24629,0.577883,-1.44156,16085.09433899004,1.73903712899,2.94271,1.81122,225.258,153.68304443359375,2.84753,-1440.01,13.6718,153.68304443359375,0,0.894973775055,120.79206244299712,-37.3981,251.578,134000,0.0370818,12.56441226199604,-1532.52,0.210402,8.22429
-0.764636,3.6636642119992757,-0.331193,134,-36.4258,1366000,8.0273,-6.78787,17.992,233.967,12.8301122237,-2.89227,103.87049096299961,9.89155,-263.808,-235.315,0.232741,2.13656,1.79367,-1.5674,16205.181669286043,2.33276390168,2.83675,1.76231,218.362,159.27127075195312,2.86867,-1381.92,3.76342,159.27127075195312,0,1.39585982671,120.09087411600194,-38.3381,244.689,135000,0.109816,12.556718941003055,-1482.56,0.385654,5.1721
-0.755388,3.661003258999699,-0.287339,135,-35.8595,1376000,7.9169,-5.79219,21.0808,243.062,12.6126831834,-2.91969,103.6173102419998,7.14631,-276.55,-242.528,0.227113,2.28197,0.635934,-1.48725,16325.011395764037,0.815918441662,2.86538,1.81103,222.599,139.71701049804688,2.90655,-1269.57,4.59917,139.71701049804688,0,0.899701348392,119.82337381299658,-37.206,253.819,136000,0.0416444,12.545060311997076,-1419.9,-0.0914373,7.52357
-0.77552,3.6686629339965293,-0.240174,136,-37.3075,1386000,7.771,-7.77479,19.8812,210.557,12.3215210974,-2.86604,103.46744296500037,14.7329,-237.251,-210.784,0.250603,2.21759,0.453871,-1.52091,16444.824022829045,0.915108918013,2.77674,1.70237,203.739,168.882080078125,2.93372,-1447.06,0.459067,168.882080078125,0,1.20640920409,119.81469301300604,-37.4118,228.494,137000,0.0342325,12.678587114009133,-1506.94,0.459,2.11501
-0.782888,3.667475738999201,-0.299675,137,-37.7109,1396000,8.45896,-6.57826,105.282,209.861,12.7590669395,-2.89191,103.44964363600229,38.9487,-235.708,-212.261,0.236139,2.26024,0.545831,-1.52464,16564.62520471304,1.40972423023,2.71717,1.74793,193.962,168.054931640625,3.20384,-1578.2,10.5762,168.054931640625,0,0.885194083046,119.80085532799058,-42.0717,218.665,138000,0.0414407,12.683735952989082,-1710.62,0.253088,5.97839
-0.777298,3.6683130119999987,-0.117927,138,-37.1566,1406000,8.01769,-9.59966,87.7069,204.099,12.4945922906,-2.8877,103.47595601400099,35.2942,-231.41,-201.567,0.233734,2.17016,0.548396,-1.51541,16684.47835967004,1.1411125702,2.78805,1.75419,189.07,150.45840454101562,2.99486,-1211.12,3.07858,150.45840454101562,0,1.35626354529,119.85118648500429,-39.6994,215.771,139000,0.0464565,12.706917459003307,-1311.21,0.205168,7.74009
-0.779881,3.6713068949975423,-0.313359,139,-37.0671,1416000,7.5516,-8.09487,33.2164,228.04,12.5570831527,-2.93698,103.5095174900016,11.1819,-260.181,-226.902,0.235091,2.25167,0.711682,-1.53357,16804.340934882046,1.48765111232,2.87959,1.71798,215.66,142.0809326171875,2.8711,-1286.01,9.50714,142.0809326171875,0,1.18558234252,119.86338391100435,-37.0147,245.517,140000,0.039779,12.682559526005207,-1346.65,0.551063,7.42184
-0.764345,3.671405512999627,-0.289844,140,-38.0506,1426000,7.7258,-7.01475,49.6597,217.831,13.0112040265,-2.88161,103.4166867640015,13.345,-248.134,-218.231,0.220535,2.22772,0.570537,-1.53444,16924.111658726048,1.8061937055,2.92623,1.78637,203.403,137.28802490234375,2.81655,-1682.66,5.07944,137.28802490234375,0,0.0,119.77281596100147,-38.3288,229.31,141000,0.0672208,12.684723684000346,-1803.61,0.358856,10.4428
-0.777239,3.670398392001516,-0.300212,141,-37.2084,1436000,7.70034,-6.3635,13.6433,226.118,12.5008150305,-2.93048,103.54886545300178,5.95497,-254.298,-225.922,0.243786,2.24678,0.594997,-1.52454,17044.053170773044,2.25380942067,2.76278,1.76148,224.963,137.11767578125,2.85994,-1433.5,1.01904,137.11767578125,0,0.93150679731,119.93263627599663,-38.3373,253.329,142000,0.0622804,12.713372430993331,-1490.33,0.213645,5.97791
-0.796933,3.6802048479985388,-0.299004,142,-35.5741,1446000,8.5047,-13.5494,27.6435,204.811,12.5052577382,-2.99248,103.53553576400009,10.4648,-231.95,-206.205,0.258397,2.24488,0.576234,-1.525,17163.91426037103,0.550511799927,2.69804,1.66665,202.221,134.1258544921875,2.90097,-1415.41,0.43008,134.1258544921875,0,0.462075668592,119.86697876699327,-36.6343,230.929,143000,0.0531747,12.651238154994644,-1554.43,0.55108,3.14999
-0.785631,3.675193899001897,-0.309058,143,-37.5508,1456000,8.3369,-7.16744,77.3978,181.19,12.6851710889,-2.8927,103.49588572100038,23.9942,-204.353,-183.355,0.222732,2.27333,0.593698,-1.49284,17283.775890005043,1.12712847707,2.69755,1.59982,159.609,133.7955322265625,2.93922,-1537.58,1.60207,133.7955322265625,0,0.89764985519,119.856720822012,-40.1224,181.347,144000,0.0621453,12.68564120200972,-1646.05,0.703947,8.43314
-0.790442,3.680839542001195,-0.41069,144,-35.3025,1466000,7.97381,-6.49056,541.814,205.165,12.7913108927,-2.93326,103.55720232300155,46.8102,-231.806,-207.253,0.236948,2.27903,0.698772,-1.52644,17403.69418768606,1.11495316147,2.63923,1.61217,185.134,125.77863311767578,2.91371,-1465.85,1.74725,125.77863311767578,0,1.90171666028,119.91904976301157,-39.2011,208.548,145000,0.135353,12.68100789800883,-1618.09,0.641456,6.25038
-0.787304,3.681077784000081,-0.329463,145,-37.9669,1476000,7.86978,-7.4879,16.6649,195.603,12.120148326,-2.91537,103.49497086799965,8.29347,-220.075,-195.814,0.237266,2.23046,0.491823,-1.56925,17523.521400571066,0.0,2.59856,1.72893,184.383,131.93678283691406,2.89355,-1168.97,1.68368,131.93678283691406,0,0.687824387903,119.83328179500313,-37.7587,208.207,146000,0.059698,12.657233143003396,-1242.55,0.128722,6.25707
-0.783821,3.675952887002495,-0.228812,146,-36.9055,1486000,7.62743,-7.85471,14.4845,239.881,12.4806128392,-2.85966,103.43370419999701,9.3385,-271.206,-239.272,0.251233,2.17398,0.499009,-1.4888,17643.32004814107,2.33714783292,2.84582,1.76858,227.416,131.43368530273438,2.90735,-1386.9,3.32233,131.43368530273438,0,0.916062540014,119.79643619300259,-38.0494,257.908,147000,0.0726196,12.686779106003087,-1567.05,0.22939,10.2255
-0.743765,3.6790297150000697,-0.188327,147,-38.6499,1496000,8.0085,-5.4127,220.98,250.388,12.0747113652,-2.90341,103.51139819000309,41.5928,-286.02,-253.24,0.204147,2.17356,0.40373,-1.40878,17763.19997292708,1.23121320764,2.9834,1.82468,222.236,129.93765258789062,2.91429,-1543.26,4.78764,129.93765258789062,0,2.25584731575,119.88277899201057,-39.9344,252.894,148000,0.0809067,12.69235108700741,-1725.22,0.170893,6.06728
-0.731224,3.67715141699955,-0.255183,148,-29.096,1506000,7.69953,-5.06667,51.3724,233.283,12.393513636,-3.01158,103.5145012940011,21.4542,-263.306,-232.608,0.207594,2.25167,0.563901,-1.43648,17883.044689151076,1.34686783847,2.81914,1.76248,218.091,139.68405151367188,2.91897,-1567.65,3.61598,139.68405151367188,0,0.702176042164,119.84694409900112,-29.0538,247.273,149000,0.097432,12.655291388000478,-1758.72,0.351559,9.04387
-0.738135,3.6758994210031233,-0.299616,149,-37.9367,1516000,7.8161,-6.84825,1244.16,244.604,12.5844566953,-2.89409,103.43956595100099,54.7793,-276.681,-247.082,0.20752,2.24432,0.633299,-1.54477,18002.835108321087,0.857774030027,2.71663,1.72994,236.783,141.6746063232422,2.82632,-1330.74,5.41632,141.6746063232422,0,1.44815343716,119.79273184200792,-39.765,263.744,150000,0.078553,12.677266470003815,-1472.99,0.40458,12.8974
-0.776325,3.6745161619983264,-0.180043,150,-40.4276,1526000,7.44972,-6.39409,32.6538,218.384,12.1093470331,-2.87228,103.52584250699874,19.0139,-245.41,-215.922,0.239813,2.22503,0.685577,-1.52955,18122.724731666087,2.15276764542,2.78668,1.78021,197.895,156.4431915283203,2.93325,-1291.13,3.55917,156.4431915283203,0,1.24213950783,119.88938013900042,-38.447,224.775,151000,0.0766609,12.689021470003354,-1366.8,0.115053,9.39898
-0.803851,3.67564781100009,-0.146734,151,-27.8302,1536000,8.08981,-5.94145,143.57,199.368,11.4588532839,-2.86047,103.4256685750006,51.6056,-224.52,-200.652,0.256608,2.25535,0.715199,-1.51207,18242.45968107708,1.20563212426,2.75728,1.67981,187.649,159.3147430419922,2.98,-1315.71,2.49668,159.3147430419922,0,1.19811907306,119.73462167500111,-28.1266,213.579,152000,0.0714108,12.633305289000418,-1375.43,0.493645,8.99819
-0.750718,3.6770202509978844,-0.273095,152,-41.6677,1546000,8.04881,-5.2536,399.849,221.163,12.4225426762,-2.90887,103.8828237250018,108.199,-250.737,-228.535,0.213718,2.15808,0.522804,-1.50049,18362.34651907308,1.15473941979,2.86123,1.78828,198.402,152.68768310546875,2.87887,-1221.77,2.71719,152.68768310546875,0,1.12860349254,119.88636968500214,-44.0009,225.224,153000,0.0922875,12.326525709002453,-1273.6,-0.14793,7.78065
-0.778054,3.678590991999954,-0.369061,153,-37.5544,1556000,7.32153,-7.07418,675.277,222.077,12.000615885,-2.92312,104.42537467999864,21.8909,-251.149,-220.4,0.23665,2.2876,0.582725,-1.59971,18482.35904374408,1.12454075847,2.7964,1.72827,212.161,151.11614990234375,2.82935,-1269.04,1.60647,151.11614990234375,0,0.946170738232,120.01344707100725,-37.6132,241.551,154000,0.112133,11.909481399008655,-1460.22,0.414635,6.44122
-0.763826,3.6787083169983816,-0.28997,154,-40.2112,1566000,7.86331,-8.44151,27.8615,196.382,11.5243832068,-2.81098,104.86518322700067,25.7505,-220.012,-197.451,0.217162,2.30547,0.397984,-1.45445,18602.37229179008,0.958535972962,2.92079,1.74088,173.967,169.9950408935547,2.90222,-1207.1,1.52546,169.9950408935547,0,1.23824727399,120.0204921519944,-42.0741,198.427,155000,0.0653399,11.476600607995351,-1250.15,0.437466,7.27967
